IBIS codes,Destinations,TDE,Calendar,Country Code,Area Code,Price/min,Price Status,Comment,Cli,Start Date,End Date
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,470502,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,470503,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,470504,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,471010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,471100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,472170,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47554,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47700,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47701,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47811,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47812,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47813,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47814,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47815,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47816,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,47817,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,48001,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,480040,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,480240,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,489400,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,490040,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,490240,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,491250,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,495550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,499400,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,511010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,511011,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,511012,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,511013,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,511014,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,511100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51140,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,512500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,512501,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,512502,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,512503,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,512504,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,513470,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51492,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,515010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,515100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,515550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,517440,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51812,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51813,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51814,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51815,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51816,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51817,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51818,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51819,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51820,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51822,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51823,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51824,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51825,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51826,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51827,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,51828,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,518650,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,519120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53001,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53004,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,530125,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,530240,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,530450,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53050,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,531100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,531610,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,532140,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,532860,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,534923,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,535550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53811,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53812,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53813,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53814,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53815,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53816,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53817,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,53819,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,5382,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,539120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,540040,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,540240,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,540500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,541100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,545550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,54830,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,54831,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,54832,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,54834,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,54836,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,54837,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,54838,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,560040,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,560240,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,560500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,561610,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,565550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,56820,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,56821,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,56822,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,56823,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,56824,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57001,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,570040,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,570070,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,570240,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,570500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,571010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,571100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,571610,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,575550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57811,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57812,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57813,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57814,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57815,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57816,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57817,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,57818,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,58001,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,580040,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,580240,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,580500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,581100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,581800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,581801,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,581802,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,581803,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,581804,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,585550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,588010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,58811,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,58812,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,58815,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,58816,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,58817,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,58818,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,58819,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86000,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86001,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8600210,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8600221,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860022626,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860024361,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86002765,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8600294,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8600322,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860035338,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860036000,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860037739,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860037783,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8600425,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860044584,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860046247,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860046293,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860047332,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860047665,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860048294,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860055200,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860056629,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8600610,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860064537,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860067332,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86006970,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860072567,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86007332,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860073330,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860073682,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860076293,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860087233,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86008900,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86008901,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86008902,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86008903,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86008904,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86010178,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860112765,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860116293,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860122237,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860123772,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860126837,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860137483,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860138368,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860143643,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601445,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601446,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601447,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601448,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601449,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860146293,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601480,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601481,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601482,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8601483,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860166867,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860177272,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860186824,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860187877,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,8602092,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860227252,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860227354,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860231234,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860243556,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860243573,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860244266,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860266827,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860272443,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860274266,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860287822,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860306090,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860322487,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860326666,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860338000,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860347243,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860360000,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86036739,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860367464,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860368324,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860374625,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860374831,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860378800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,86037890,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860383690,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860393227,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860393339,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860422626,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860436528,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860437226,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860443556,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860445866,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860448377,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860462478,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860467837,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860474793,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860484687,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860522627,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860525242,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860527847,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860537648,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860552000,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860552465,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860573228,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860622676,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860623367,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860633325,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860638727,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860642435,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,860644878,0.43350,,,YES,1-Sep-18,
